LIMIT_BAL,AGE,INCOME,UTILIZATION,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,risk_level
841598,43,157913,0.19,4,5,1,-2,5,-1,395334,402736,135207,136028,336633,51163,116460,3690,108807,147430,173761,179310,2
450337,22,49670,0.49,8,5,7,1,-2,8,119672,225849,462402,217175,330455,205367,99346,53165,75094,72768,169480,198175,1
720037,21,26350,0.64,-2,4,-2,-1,7,3,491278,44128,454403,12840,69255,125441,22330,27491,70802,40170,142388,52261,1
761921,41,56364,0.22,-2,0,0,3,8,5,123393,379544,338896,102893,204578,374271,174387,78918,120251,166121,46477,4946,0
525125,28,142220,0.72,2,-2,-1,1,8,0,97415,175106,166445,486270,219039,61460,72912,84588,170542,107879,4184,125143,2
923841,47,69872,0.68,8,2,2,3,-1,8,51083,133002,466415,486143,266532,360801,11430,3781,68631,75756,176096,151356,1
87664,57,65010,0.95,4,5,4,5,5,1,390143,434374,139106,291289,117864,328901,10227,163817,147180,129118,198279,173543,2
966358,65,29387,0.46,5,6,3,-2,5,7,256642,412217,329891,270910,420053,389415,14294,35063,193715,59394,194415,21778,1
558034,65,112994,0.38,-1,4,5,3,-2,6,266756,97886,372380,475352,432133,157755,126283,172208,118933,178383,196084,66324,1
837725,52,189029,0.36,0,5,7,5,7,5,253954,19834,204365,51443,410261,430370,156253,126040,194619,89669,197506,42541,1
989947,61,162664,0.36,3,-2,6,-1,5,6,311251,375816,202979,268441,205137,192544,58628,159363,39800,114907,70123,185410,1
548477,62,61965,0.04,1,-1,7,6,3,8,299975,343196,46185,375961,298623,288598,135341,97252,62165,181244,133896,1437,1
361356,50,131878,0.24,6,-2,1,8,5,2,466006,443642,30199,401329,79789,267225,105970,195702,162798,132175,111343,45505,2
125276,53,121413,0.12,2,1,2,1,0,5,318219,13261,483332,204377,281886,16034,156888,24741,135219,85795,73902,96350,1
848991,38,82358,0.88,4,0,0,1,4,4,369638,223530,317393,274135,215500,111327,17660,19795,109401,54774,153615,32760,2
115231,55,153813,0.06,6,0,2,2,3,1,23557,462982,478745,57506,231089,385758,144055,44250,120638,6237,43734,150387,2
682565,22,81081,0.37,0,2,4,7,5,7,147014,347443,7237,310839,472364,414835,109317,87570,186120,106923,81364,87369,1
220116,22,144656,0.22,-2,-2,7,-1,-2,7,375695,434049,491144,122056,271516,490276,168754,144548,193453,169545,42583,172723,0
333891,38,159427,0.65,1,8,7,-2,3,4,492101,349619,204494,417341,137985,355215,180722,135057,63092,44583,4368,124022,1
811816,42,145750,0.33,2,4,5,3,7,-2,255458,38037,130430,145376,183473,151381,79967,13188,60585,27336,58609,40042,1
516725,27,136164,0.02,-1,0,3,-2,0,4,48156,344953,10540,49115,353936,447023,87646,56505,153044,184692,75454,167828,0
473345,36,199316,0.89,6,-2,1,1,3,8,87749,227570,83154,433559,380722,50090,128742,69362,72999,41695,117559,65994,2
312181,49,162702,0.64,2,-1,5,5,1,8,25883,220890,398622,33718,102765,57093,78671,37297,74812,62445,167874,161025,1
940726,35,74921,0.0,2,0,8,5,0,7,481617,74407,409705,51776,435069,491331,131782,24606,172229,83454,140497,96393,1
147847,51,72808,0.68,-2,7,5,8,0,7,166804,49617,55658,7764,484895,205205,32092,125411,160291,6355,197136,184464,1
678030,65,185284,0.22,-2,1,-2,0,5,-2,232159,211442,253067,142799,342126,352553,45830,177142,86321,54833,36427,116038,0
827725,32,146691,0.96,7,1,3,3,4,5,491921,228389,470524,231424,2197,285261,28756,128241,142267,39032,191637,133079,2
98503,41,173683,0.44,8,6,6,1,-2,2,283552,438801,386165,254434,55303,271321,72304,38267,26348,11220,107097,109901,1
864639,22,41991,0.22,8,2,0,0,6,6,347256,474422,123655,492921,210986,206555,34658,52648,28256,153983,36911,174589,2
552376,49,89957,0.03,-2,-2,-1,4,2,4,114757,175165,26126,488490,424571,433812,101818,43941,83868,32482,115007,119479,0
345385,26,89084,0.06,4,-2,3,-2,1,-1,146150,16355,473202,85119,370923,226649,20128,167637,76954,32896,161978,167811,2
967562,22,181218,0.06,8,-2,-1,8,1,5,425497,385717,320322,27128,6364,365050,102236,163016,53358,17242,34085,171749,2
408315,22,67503,0.03,0,5,4,3,5,7,105241,183179,455277,159155,171703,405421,61913,31687,193682,147609,133290,42706,0
720194,58,48652,0.55,2,2,5,0,7,5,182253,445546,71881,47100,278152,79800,23932,72298,117333,133408,57788,109870,1
524329,58,44172,0.85,-1,-1,2,1,-1,2,314416,85439,207729,65769,379162,170872,131272,94412,151991,189120,42740,87341,2
309966,51,24950,0.35,-1,-2,8,8,7,3,99192,240781,162837,33653,273647,450417,22635,198819,52363,79514,45568,44800,1
953734,24,159103,0.35,-2,6,4,4,4,7,432015,40912,132165,464601,116792,293357,134169,40304,112734,18541,142307,106107,1
732550,43,90185,0.1,8,6,2,8,5,8,362846,74172,324060,402956,288099,139546,89680,119338,119975,48800,108827,65137,2
122832,18,97470,0.0,5,-1,6,5,3,2,121143,29001,40302,406532,331925,136824,131822,92488,169438,124357,707,122678,2
333527,69,23391,0.95,5,0,4,5,8,2,350325,305175,290767,207737,410093,58844,30760,170947,140067,74736,139114,59808,2
816334,51,106502,0.46,2,2,-2,3,1,0,62036,484110,118515,374295,198901,391622,9995,143929,129791,178540,145965,131254,1
436435,43,198966,0.74,5,-1,2,5,-1,-1,436677,178599,372810,320231,76745,468266,116369,147397,180500,43080,59150,134573,2
992164,49,175082,0.87,-1,-1,8,1,8,-1,318277,410255,296760,59904,159534,19325,26993,129654,41480,128264,166890,188751,2
813389,29,196667,0.11,2,7,8,-2,-2,5,144198,196103,499283,417289,88134,132995,76110,195819,11742,135871,39080,4497,1
839106,23,134462,0.26,6,5,3,8,8,4,230100,237276,148031,307887,122653,183588,3794,176384,126589,170356,179252,118257,2
426244,37,121772,0.5,6,8,8,7,8,1,274123,165064,75973,346821,167575,496354,72491,196648,31104,72647,159465,80179,1
421513,36,31437,0.3,-1,0,7,3,-1,8,136013,12869,91288,488824,48851,462471,18465,139219,43236,66765,22305,158633,1
597108,33,80699,0.05,8,-2,5,8,3,1,187416,244998,233056,255653,489152,162622,42682,173167,168149,141557,199788,45064,2
790400,21,120102,0.89,8,8,4,2,4,-2,349478,279136,439462,116698,304426,336267,164115,73994,84744,97946,1443,162423,2
468882,49,159769,0.25,4,-2,2,4,0,1,89486,82942,128232,486425,186614,280818,128665,86064,165455,14768,45065,143847,2
93794,35,140003,0.07,-1,4,5,-2,8,-2,173937,41973,44544,141815,368454,151055,122805,8325,164740,42030,26993,48408,0
969580,22,34173,0.42,6,-2,6,6,5,6,364243,470019,472231,100495,427752,164047,138819,75996,91162,165836,115612,102558,1
178544,67,31197,0.8,-2,0,-1,6,5,5,162840,186482,193470,255412,349486,38929,178955,59160,91862,31685,80808,152018,2
87555,23,117821,0.17,7,6,-2,4,0,5,127584,265311,102092,140324,36415,399717,94107,117224,44941,64498,181618,8452,2
760568,31,89713,0.44,6,4,6,1,-1,2,308772,360715,129541,442962,162773,472183,56389,180727,176892,166506,150720,153341,1
868838,69,91916,0.19,1,7,-2,1,5,2,424856,210667,303409,166424,307310,260571,10377,192465,153835,496,189698,188961,1
504788,66,53127,0.82,6,0,6,5,3,3,59930,132514,45724,378196,277740,64113,100059,121368,130195,114794,86500,17745,2
90262,35,63982,0.52,4,7,5,-2,3,3,197668,359052,203043,325300,475246,189095,167396,98359,45597,60527,132411,7615,1
927752,27,46225,0.58,1,4,-1,5,4,1,155956,373787,365454,151587,25253,176398,25041,38565,9677,2324,28771,151294,1
792021,40,144792,0.75,4,5,3,7,6,8,485001,198931,157402,434785,155556,310306,191634,70521,74596,34813,88000,8098,2
466432,68,32464,0.94,8,8,5,1,3,7,467575,4445,54717,403126,352224,435460,33856,174721,72307,59188,193073,51932,2
511333,35,118452,0.11,7,-2,1,-2,7,-2,238936,362707,11300,482939,396674,180922,60921,98133,167630,157372,100978,62280,2
786496,21,29769,0.85,7,2,8,6,7,8,443501,292299,302936,468607,173140,204376,63358,144940,30866,89675,174086,149686,2
342428,69,115569,0.47,7,7,-2,4,4,-2,399447,153476,438874,70660,228977,303087,37993,51160,99336,18039,72456,199407,1
725531,49,36025,0.64,3,6,0,1,-1,3,47209,481103,255031,63564,262583,126414,119037,46654,152155,22663,50842,119302,1
927059,64,139914,0.85,3,7,5,-2,1,1,375549,268854,113822,192982,313305,243879,143649,126679,187439,49271,78107,121340,2
981837,23,154729,0.33,4,8,5,4,8,3,89397,429149,224035,393356,127034,498659,152466,179519,167368,14282,38393,57907,1
473751,43,52367,0.87,1,0,3,8,5,2,14000,182178,256495,295928,222023,13250,181620,93403,166998,158404,130657,77656,2
139023,23,78875,0.63,1,1,1,2,4,0,308991,295408,493155,181394,259014,167658,180183,33125,91621,195738,169556,27830,1
257012,52,53429,0.28,1,6,1,7,-1,7,88796,6234,100142,346483,58128,213042,2150,167259,171390,138665,85755,86532,1
214772,58,172022,0.92,6,3,3,3,-2,2,140401,449079,159813,473885,374343,50073,151370,149611,145060,137454,10526,56314,2
526799,60,113193,0.06,5,4,-1,3,3,4,22912,384132,400681,315464,13336,163626,9536,74783,185758,60889,26504,157782,2
91516,22,119415,0.59,4,4,2,6,0,7,120610,466328,200503,59304,338396,303372,164565,136488,86212,176087,68186,72942,1
327721,31,44212,0.02,2,1,7,1,0,2,20116,233016,449843,97314,114125,315780,32704,150529,47892,18126,186635,101480,1
305623,19,20515,0.08,2,8,2,-2,8,-2,485294,41006,262536,112373,83687,288110,18666,156999,57280,129338,170523,46031,1
589303,68,74150,0.1,6,-1,6,3,1,8,423271,344324,253961,212138,24106,480898,30794,180105,3027,40348,154041,54037,2
141104,57,177274,0.89,4,3,4,3,4,4,20739,312217,200424,496750,404036,49199,99724,19397,36458,95976,4969,181882,2
426556,30,177100,0.56,2,3,8,3,-2,0,248007,20188,303319,147814,190321,376635,99042,34630,58422,114319,185932,64616,1
403884,68,23610,0.26,8,7,3,3,5,-2,99831,410549,278341,451023,108174,210413,129180,130221,131369,21494,91864,184294,2
802644,22,29570,0.39,2,6,0,-2,7,0,213435,296308,54663,297680,136366,100848,53537,38819,5467,171782,98020,172678,1
464452,64,163915,0.84,-2,0,7,8,4,3,303845,22526,142341,344512,86528,345689,85926,7877,85309,17461,61518,182947,2
378784,53,166988,0.57,5,0,8,7,-2,-1,423663,180352,333338,290715,356563,418359,95001,14741,31430,97984,125090,151336,1
657478,53,152101,0.03,0,4,5,0,3,-2,250947,80094,101037,288644,183339,335634,91491,182025,1828,23163,36458,129608,0
179516,67,37673,0.87,4,-1,2,4,1,2,107572,184568,283346,2381,69054,435858,114446,62651,101199,60422,199376,197267,2
223441,36,164669,0.54,-2,7,8,1,4,8,119834,394083,212553,176542,201956,496262,76599,155467,96047,33203,5140,85944,1
709006,37,64749,0.2,7,7,8,3,3,1,433316,276024,291663,233813,71756,162392,42890,146107,43082,189577,51410,155866,2
137007,39,47310,0.72,-1,-2,0,-1,5,-2,470769,54003,7338,447741,366999,50383,154663,105274,146927,616,116324,5819,2
731266,48,125402,0.53,3,4,3,8,6,1,312972,328694,200343,74544,93951,474218,127678,55576,8828,122568,160092,173261,1
792003,58,96460,0.19,8,4,0,2,3,4,83260,274916,116706,168305,229911,200125,41951,158811,182468,177933,33908,140384,2
97728,64,125541,0.65,3,-2,7,6,-2,5,396969,255676,27398,70438,252193,410800,102443,23527,68824,82131,158420,177340,1
851310,61,105557,0.64,3,1,4,8,0,8,227158,47941,443016,399159,446402,114017,183727,147516,136026,190144,147713,153131,1
559958,21,68901,0.95,4,5,5,1,2,3,102503,478076,128916,239190,493982,122320,7731,116494,111763,44279,25181,4724,2
965357,20,146118,0.26,-1,5,0,4,0,4,23212,471208,341245,432193,324846,314309,44947,52910,128834,113732,160168,28878,0
59145,54,110326,0.55,6,4,5,4,5,0,143550,190201,73116,45314,49929,187780,169701,177602,138357,179373,22875,82450,1
662866,42,92656,0.32,-1,0,5,7,-1,6,417434,229728,322143,96923,181284,32131,27056,31219,8012,94578,126196,41538,1
68226,66,41088,0.3,7,1,3,8,1,-1,245047,447417,312627,3546,348103,268731,144690,199218,13055,14163,127265,20130,1
314946,54,170346,0.51,-2,2,2,-2,4,0,33122,174642,408701,481076,87654,376917,78717,162589,108314,109651,66441,106349,1
598407,21,16286,0.71,6,2,7,4,6,5,61557,193325,46202,210053,445192,418508,126448,121018,18151,132085,115458,199941,2
113560,56,178248,0.6,6,-2,0,-2,1,0,430129,313247,382433,365341,372245,95523,26960,75266,152447,160218,93004,12193,1
107353,24,66853,0.12,4,0,8,2,8,6,462018,138789,498676,2247,57782,133972,175049,175164,46717,47301,100840,178580,2
295741,24,188980,0.92,3,3,2,7,0,1,325500,222595,282657,158295,328958,312714,44814,27867,167425,71573,194243,186168,2
798081,66,179782,0.71,-2,0,2,4,0,1,363590,51240,183852,322688,487640,136694,147417,90998,27821,93561,105770,26962,2
435145,42,189733,0.58,7,0,5,-2,5,8,170997,467752,234430,215399,413631,119109,53451,165025,125997,192652,174694,182094,1
505342,32,77422,0.14,7,2,4,8,-1,3,466866,275695,15745,36441,144319,270160,163951,151809,17681,195992,148813,119694,2
645929,24,192842,0.13,7,2,7,0,7,-1,255660,342738,355611,178634,41809,367534,123454,133660,98239,191402,57482,68038,2
101712,64,164746,0.29,-2,5,8,-1,2,-2,184150,126999,35297,66794,94277,351865,87692,100165,127539,179198,175001,129859,0
495405,69,174373,0.92,-2,2,7,5,-2,-1,353359,121724,424679,77231,432701,357118,137388,85108,38177,91863,61385,166108,2
704373,21,126446,0.15,4,3,8,1,2,6,461991,476329,358739,387641,178857,65689,136109,148954,63062,133869,42252,154808,2
380429,51,118756,0.65,4,-1,3,6,0,2,398908,33094,321461,432405,78578,256988,89020,72627,34648,30390,165029,129059,1
165278,62,99579,0.64,8,1,1,3,2,2,341902,70051,250983,402069,195892,35381,195074,120571,172292,185130,155964,23428,1
559272,61,32515,0.09,8,7,-2,-2,2,-2,436628,261551,82421,474360,474110,376800,152473,33869,116628,68329,130405,179017,2
748309,59,82904,0.71,0,-2,4,8,5,8,297046,345101,186290,493658,453402,115066,17506,113586,178082,76881,20876,58546,2
215201,36,136636,0.48,8,7,0,-1,0,0,429877,120180,390784,3930,462769,431148,167451,103104,195889,107401,97935,59185,1
860944,64,175217,0.5,6,-2,7,3,6,-2,121552,247970,261984,407265,474367,208530,189800,135337,123520,60424,42058,57140,1
676365,66,140635,0.01,5,4,6,4,4,-1,179418,277315,134093,331026,18837,325271,76648,161035,111227,109300,85763,68519,2
784391,55,89194,0.9,3,-1,6,4,0,7,191104,38307,478477,404656,377098,314544,142562,79350,175542,164527,61282,91728,2
506770,44,96299,0.61,2,6,1,7,7,0,461958,251099,70758,95854,109634,130182,625,70071,139885,44344,111346,49101,1
314208,22,19057,0.6,-1,5,7,-1,4,2,352906,363872,371907,30577,335932,276053,173623,130657,139864,75185,93966,182510,1
669902,30,29559,0.39,4,2,5,-2,8,5,4142,78000,312878,214307,410834,444022,135643,174079,81910,42560,131186,176633,1
232639,63,166490,0.7,8,8,6,6,6,-2,110212,92306,363695,60764,241449,308032,65805,88888,149862,112648,115560,26453,2
167639,31,196359,0.83,8,-2,6,3,3,-2,60490,311491,11751,155344,36637,448420,19127,8415,176312,33585,11380,31226,2
342155,47,24670,0.5,5,4,-2,5,1,1,184017,388861,429540,324689,420243,87482,141280,129421,131535,17734,9449,118864,1
383296,64,117687,0.55,-2,6,-2,6,-2,-2,485231,120048,426384,264187,269346,203396,816,15423,76541,180085,155610,38283,1
778871,65,151644,0.21,2,2,4,4,6,1,492287,374038,398877,284103,397579,298302,178491,136599,108429,54201,113984,7804,1
60960,27,138220,0.35,2,1,6,-2,3,2,40444,293423,215132,285852,422023,15771,67859,54345,88068,166982,85657,158681,1
536744,49,29493,0.47,3,4,6,2,-1,4,275363,123103,293307,295870,399186,380139,67227,123604,134180,199679,126874,16745,1
171789,18,113963,0.66,3,3,8,7,2,0,251814,273615,95752,356510,353814,43852,28367,94106,32750,118419,153837,161154,1
371064,41,146257,0.93,5,5,-1,2,-1,4,313756,410392,16645,459017,75584,333858,15350,49387,44240,60601,59764,189068,2
857819,46,131764,0.14,3,3,2,7,7,5,97272,116496,144482,463080,308829,150989,198837,99072,1495,67999,22785,42406,2
458540,60,196655,0.53,3,6,-1,6,0,0,69859,182723,205784,434955,198446,293699,31957,110449,120021,31584,33720,58601,1
638248,24,126488,0.61,8,4,1,8,2,6,297481,176253,338877,233339,491874,128150,61883,93788,87555,130359,98227,70789,1
172994,48,80496,0.83,8,1,5,7,6,5,50234,165990,191929,5358,488202,312367,122087,73577,160292,9995,12292,153983,2
344772,34,84370,0.84,2,1,1,5,-1,-1,84150,378194,418025,414137,303549,152732,32432,30139,144840,79789,178701,169540,2
957701,47,23724,0.66,5,-1,2,8,6,6,383973,199482,424721,493895,388605,457611,99608,81750,174880,194038,123603,50422,1
780456,42,169512,0.19,4,6,3,8,1,-2,20487,194103,387604,137840,89664,321835,125549,163864,83171,180208,38931,49143,2
883884,45,186099,0.78,5,1,6,-1,-2,-2,101053,296893,231434,306513,486629,481630,112359,159846,79893,198351,63645,166318,2
877530,53,37699,0.58,-1,1,7,-2,2,6,437628,439550,240829,268929,24663,289238,105220,169354,114912,124303,57419,96318,1
513675,24,40697,0.96,8,8,1,-1,3,0,220141,104396,255877,430093,409389,342437,182913,174839,67171,139785,38856,195569,2
744595,52,71574,0.95,8,3,-2,-1,0,5,163310,80649,121677,458190,482279,144894,119664,2100,61735,188703,137275,11438,2
399005,37,67245,0.55,4,2,7,-1,8,0,181568,321617,367453,256059,257664,16913,2241,10726,98965,21851,122121,163897,1
77949,31,73488,0.94,4,1,4,6,-1,5,203833,262769,252787,197225,225170,219249,78818,51128,51310,123804,142633,191738,2
203893,67,72554,0.03,2,0,-1,3,8,5,297229,274968,124016,67582,338269,248395,80006,75626,147495,156098,119807,89712,1
252684,67,67925,0.92,3,7,1,4,6,5,75361,66206,422666,359803,214013,201366,197401,126401,46435,130937,61457,127451,2
989536,47,83399,0.96,6,3,8,4,1,3,472617,482678,434168,177477,354201,444883,31352,188991,154754,126581,4935,138312,2
385681,18,99353,0.98,0,1,1,3,5,7,155991,130082,269538,454619,245180,15913,62415,51196,54967,191113,88633,47743,2
458519,55,175644,0.78,7,7,7,0,-1,-1,379949,25341,125751,1888,369726,113314,68309,58761,13544,151074,115384,135907,2
428147,58,137139,0.18,8,3,-1,4,6,0,499444,77587,220167,425481,383305,429119,51750,68877,147279,94612,33826,146654,2
263065,42,66075,0.97,4,-2,1,4,4,3,187352,412596,492754,104742,711,469484,144985,177031,66404,3924,72480,131071,2
832086,51,157388,0.43,5,-2,7,3,3,4,426768,455216,147249,447270,341605,113654,135274,61992,20584,16408,7687,91686,1
455519,25,82020,0.47,8,4,1,4,5,6,472757,12960,304267,351904,8583,388527,61079,36373,88338,106613,1632,91916,1
624989,37,33309,0.02,0,0,3,4,5,5,350826,75299,471594,452111,270927,238725,128289,45584,69546,59052,567,74947,0
886943,47,188911,0.34,8,7,4,5,3,-2,247353,179788,178367,63770,409608,325875,91116,126502,21938,66548,166940,87935,1
130664,21,16331,0.26,2,-2,2,6,5,1,9093,475762,56952,473515,425898,247146,164066,105875,61366,60489,111858,79017,1
461496,38,30895,0.45,6,8,7,2,5,3,407652,112066,150195,153394,481989,401390,179870,126624,57326,3266,14590,54111,1
89427,44,136021,0.27,8,6,6,1,7,5,15216,461141,179115,467179,350727,413536,123576,49709,40884,69705,15761,20976,2
147180,27,46957,0.45,0,5,8,0,-2,7,186014,186051,224618,214988,492548,450899,30875,52885,105687,142449,105208,94359,1
677838,40,88111,0.15,8,7,0,3,8,2,225794,122246,334631,94102,30817,84672,132331,183957,74264,151635,135333,72580,2
974471,50,147715,0.95,0,-1,-2,3,0,4,118598,248787,452369,448390,412308,116028,8910,181972,185796,94107,128164,179934,2
974165,28,185699,0.66,0,0,2,-1,3,3,259315,467746,258670,406453,373295,336776,199507,123751,73640,161473,24003,146620,1
127952,58,77739,0.99,7,7,2,4,1,3,247462,121809,352795,289489,289585,391406,160158,69580,70938,117755,5810,2125,2
116046,36,102017,0.0,2,5,-2,1,5,-1,404862,415331,198450,165985,34000,493617,85702,41967,198263,47211,198432,163108,1
156918,28,175801,0.84,0,5,1,-2,6,4,219006,25499,88631,320001,411898,429881,125869,26175,76256,16245,44090,188004,2
871632,21,102822,0.08,7,-1,-1,1,0,3,53652,400702,407908,156038,472423,257170,145467,51890,144902,24146,146120,173149,2
379586,40,144842,0.77,7,2,7,1,6,7,343090,404529,408290,299946,63391,479969,88910,2292,167043,167680,131789,172435,2
504887,22,41868,0.92,3,8,8,6,-2,0,289940,92225,273942,390060,457386,474302,20328,27732,45177,114667,116644,42338,2
665358,66,51478,0.14,2,8,0,1,-2,2,237943,140445,123914,172289,34258,187501,46417,27661,135867,11417,42981,25607,1
632456,67,61388,0.96,4,3,6,1,2,4,386218,214888,231281,64693,77050,351579,185731,150714,41664,22978,106469,158538,2
884754,22,172325,0.44,1,3,1,4,4,7,70183,212665,482936,353896,270558,422825,78917,196423,75800,182547,156428,64767,1
120246,35,129080,0.34,0,6,0,4,4,5,236014,38628,126888,410926,260726,64593,184529,177949,183126,82865,24717,66858,1
744252,34,21193,0.8,5,3,6,0,4,5,145933,306412,346609,9011,143412,466820,5032,37975,190851,127363,111456,67890,2
